"01fc925b-5e91-bc64-af7f-dc08712109ce","泾园二村","南",31.34289,120.6569,0,5,1,5,9,5,17,12,4,5,6,2,5,1,1,1,1,0,0,1,1,0,0,3,0,0,3,0,1,0,2,3,0,0,0,1,0,4,11,2,7,13,13,3,1,12,5,6,4,2,6,0,1,9,2,2,0,0,2,0,1,0,0,0,0,0,0,0
"02aa5619-5a2a-450f-ac32-8b47fefa0e16","东城郡","西",31.3186,120.729,0,0,2,1,2,1,6,4,8,7,3,3,5,3,1,2,1,5,0,4,0,0,1,0,1,3,2,2,1,1,0,0,2,1,0,2,1,1,2,4,9,5,11,1,1,8,13,7,3,12,8,4,6,2,3,4,6,7,1,3,0,4,4,0,1,0,0,0
"03109bbb-8a82-880c-717a-8fbbcc56ba60","港浪路","北",31.35763,120.742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,4,0,1,7,5,7,3,7,2,3,0,0,2,2,1,3,1,2,1,0,0,1,0,0,0,0,0
"0322df7d-b6c7-82dd-e38f-59fd20bbafdc","华东装饰城","东",31.2824,120.6492,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0498857b-7d92-084d-80e0-de18673f6b63","中新大道东长阳街","北",31.31275,120.7873,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2,1,0,1,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0
"04d3e53a-c7a5-43f5-be71-847d9235d6c4","维纳阳光南区","东",31.36886,120.7518,0,0,2,0,6,2,1,4,3,5,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3,5,0,0,0,3,1,1,5,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0526afb9-2f5f-ef77-5b7e-638ed304ce17","华庭苑","东",31.32129,120.6566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"053f7452-8ef0-4039-bb42-d8fdeeeb69e8","白塘景苑北","南",31.33852,120.7379,0,0,0,5,0,5,1,0,2,0,0,2,1,1,0,0,1,1,0,3,0,0,1,0,0,5,0,0,0,1,0,1,0,0,1,0,2,1,3,0,14,2,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
"05514d33-7b1a-536f-6c02-0d1077d3a400","星塘公交中心","西",31.32813,120.7414,2,3,1,3,7,14,27,20,35,20,7,3,10,3,7,5,11,13,6,7,9,11,2,9,6,4,5,6,5,8,3,12,8,16,10,10,12,15,14,17,19,18,23,8,12,12,6,13,15,5,3,2,17,1,1,0,2,0,0,1,3,2,0,0,0,0,0,0
"055a1cad-981e-45c4-a5ca-df321fd9465b","群星路","东",31.28033,120.6628,4,7,4,3,7,24,9,22,4,0,11,3,2,0,3,0,3,3,2,2,4,2,5,0,3,3,1,0,5,1,2,0,0,1,0,0,3,2,2,4,0,2,2,3,6,12,7,5,3,12,3,2,0,3,0,0,1,2,1,3,4,9,1,2,0,0,0,0
"0560ac69-a5ce-44b4-a65f-e1d8c1db2199","群星三路","东",31.26842,120.6649,1,0,3,2,6,2,4,5,3,8,2,1,3,3,6,1,1,1,1,0,0,2,0,1,4,2,1,3,2,2,0,1,0,0,0,2,3,2,0,2,1,3,4,4,31,26,8,22,6,7,3,1,0,7,3,5,8,10,7,3,4,1,4,0,0,0,0,0
"057fd801-d6b4-466c-af29-741738822f69","印象城西","东",31.31837,120.6519,0,1,4,2,2,6,2,7,5,0,5,1,4,1,4,1,2,2,2,1,0,1,1,2,0,0,0,8,0,1,0,1,2,1,4,0,0,1,4,5,11,0,4,0,1,10,3,11,7,0,1,0,2,2,2,0,3,0,5,5,1,5,0,1,1,5,0,0
"05b03872-7d59-43bc-9760-b4132b6ff47d","临芳苑二区","南",31.33997,120.6814,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"05dedad7-3c43-92fb-f8a7-79abe01685b0","馨都广场","南",31.3081,120.6724,0,0,0,1,0,5,1,2,1,0,1,0,0,0,0,2,0,2,1,2,1,0,2,1,3,0,0,0,0,0,3,0,0,0,3,0,0,1,1,0,2,1,2,1,0,0,3,8,4,2,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0
"06272216-0873-4a72-ab01-07bfd8716835","苏虹东路美意街","南",31.34933,120.7828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0655096e-d704-45f3-818b-f86073ade93c","草鞋山","南",31.37575,120.7942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06c2bcf1-a19a-4a36-bda7-920d68ff5538","金陵路奇业路西","北",31.37087,120.8242,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,1,0,0,1,12,0,3,0,2,3,0,2,0,0,0,0,1,0,4,1,0,0,3,0,0,0,0,0
"06d70b5d-eb1e-63c2-df5f-fe6d00145898","仙樱湖公园","东",31.40606,120.7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06f96cac-fbe6-14b3-0a4f-9fd0e88f2d59","人大国际学院","南",31.27725,120.7291,0,0,0,2,0,16,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,8,16,1,5,2,1,1,0,0,0,0,1,0,0,0,0,1,6,0,3,0,1,0,0,14,7,2,1,0,3,0,1,7,3,0,12,1,0,1,1,1,0,4,4,2,0,0
"073c4e84-a4c4-f4a4-eb9c-039482690628","新加花园西","南",31.32375,120.6682,1,1,0,0,3,6,1,3,6,5,7,0,2,4,10,3,0,6,2,1,1,1,0,3,2,2,1,0,1,2,1,0,0,0,2,6,4,1,2,2,4,2,1,2,5,4,2,4,4,6,2,3,3,0,0,3,0,0,3,0,1,2,1,0,2,1,1,1
"077837d6-db55-49d4-a04b-1f0cbc107dcd","宜家公寓","南",31.31048,120.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07878959-1b78-4339-ac67-860ac7bb5927","汀兰巷","东",31.34382,120.7895,4,2,2,1,5,4,12,3,11,3,3,0,1,3,1,1,0,0,2,0,0,1,3,0,0,1,0,1,3,3,0,0,1,0,0,2,0,2,5,2,0,0,7,0,1,4,3,1,12,0,0,3,3,3,1,1,1,1,1,0,3,0,0,0,0,0,0,0
"079a1095-f6a5-f77b-d6af-18ced53e5b1a","星虹大厦西","南",31.33745,120.7131,0,1,0,3,12,2,7,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0,0,0,4,2,0,6,3,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"07a84869-6b4d-78dd-23d3-83b7540ff814","苏茜路","西",31.3113,120.6582,0,0,1,0,0,1,1,0,4,3,3,5,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,6,4,14,14,0,0,2,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"07df0242-efdf-48fe-83c8-7b699b57a269","怡达园工业坊北","南",31.28814,120.7444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"082408d4-a6ed-90de-9406-6691421e9087","园区五中","南",31.34911,120.6918,5,2,5,6,17,4,6,1,5,2,4,4,5,1,0,2,3,2,0,0,2,7,7,1,7,0,2,0,3,0,0,1,4,4,3,0,2,2,3,4,1,6,5,0,5,1,12,3,5,1,7,0,1,3,1,0,4,3,0,1,1,3,0,0,0,0,0,0
"0831e9c9-2a88-4ebb-ba11-b5276ec9228d","海尚壹品北","南",31.33265,120.7099,2,2,0,0,0,3,2,2,3,0,2,0,1,10,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,3,2,1,4,2,0,2,2,0,1,1,2,2,1,0,0,4,0,1,0,1,0,0,0,0,0,0
"087132cc-2d47-4c5e-9b38-f2ea1cdf3a55","园区工业技术学校","西",31.26287,120.7375,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,4,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"08f30f0f-a0df-7c46-cedc-921f3cd527b1","金陵路唯胜路东","北",31.36327,120.7973,7,15,3,11,11,32,30,15,8,10,0,6,5,0,7,0,3,4,3,0,2,4,0,3,2,5,1,2,2,1,5,2,5,2,1,0,3,3,5,1,1,8,5,0,5,8,1,4,6,3,3,5,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0
"093c7b3e-61f0-4eb7-8977-d77c7dc48bb4","浦田路通和路东","北",31.36548,120.8167,0,0,0,2,0,1,0,3,6,0,2,30,1,4,0,1,0,0,0,0,0,0,0,3,1,2,2,0,0,1,1,0,2,0,0,0,1,0,0,1,0,1,6,0,0,4,1,1,4,0,0,1,0,0,0,0,2,1,4,24,0,3,2,0,0,0,0,0
"09d9255a-faba-d890-cca1-2675d340061a","玲珑街北","北",31.33437,120.6935,0,1,0,0,0,2,5,0,10,5,4,1,1,3,2,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,2,4,0,1,3,3,2,1,3,12,0,10,3,8,3,9,3,5,6,0,1,0,0,1,0,1,2,0,0,0,0,0
"0a8b3115-6762-4670-9301-0bcaaf1c72cc","莲花新村七区","南",31.28805,120.7215,0,0,1,3,2,4,2,0,5,7,4,2,0,2,2,0,4,0,0,0,1,1,0,0,0,0,2,3,0,2,2,0,0,0,0,0,0,1,0,1,3,3,1,1,2,0,0,1,1,5,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"0af9f51f-09ce-4ff5-bb6f-0f15a01ba5b5","自由水岸","东",31.32088,120.7363,0,0,0,1,3,0,6,11,1,2,1,3,0,0,0,1,0,1,0,0,5,1,1,2,1,1,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,2,1,0,2,1,1,0,0,0,2,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0
"0afb4b55-4444-6b42-12a2-9a4985c6cc2c","莲花新村八区","东",31.29232,120.7253,0,10,4,3,10,10,12,6,5,13,1,7,6,2,1,2,1,3,1,2,3,1,2,9,1,0,2,0,2,0,1,1,0,0,0,0,1,3,2,5,2,0,0,0,6,1,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0b1773d0-52a6-7d06-3b1d-77c8ce04c8ed","东港新村","东",31.32151,120.6439,0,0,4,5,17,5,26,7,5,18,16,14,13,16,6,8,20,5,17,8,11,9,4,0,12,5,3,8,5,10,7,5,7,14,8,5,12,7,13,7,11,7,17,7,16,18,22,15,9,15,6,22,13,11,6,4,15,6,12,0,3,6,3,1,2,0,0,0
"0bbd38c5-6ab0-45f9-91a5-8a8f571be7cc","群星苑一区","东",31.28367,120.658,16,0,7,10,14,6,18,3,10,16,11,3,1,3,0,0,6,2,1,0,2,3,1,3,3,4,3,1,2,0,0,1,4,0,0,1,2,2,0,5,2,1,0,0,1,2,0,1,3,0,8,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"0bc13767-ff27-444a-b65e-46d53c579f68","白鹭园北","东",31.27661,120.7179,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,0,4,2,0,1,0,1,3,4,0,1,6,0,0,2,2,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"0be058f7-5d97-afce-c43d-7ca4cfa2e873","华池街北","北",31.33701,120.708,0,1,0,1,0,3,4,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,16,5,0,2,0,1,2,2,9,5,2,1,1,1,2,2,4,0,1,0,3,4,2,0,0,0,0,0,0,0,0,0
"0bff7dd4-8a55-78b7-f410-7e4bf362924b","吴淞社区居委会","北",31.29898,120.8199,9,3,6,6,3,1,5,2,0,1,2,0,0,1,0,0,2,1,0,3,1,0,1,0,0,2,1,1,0,1,0,0,1,1,3,1,3,0,0,2,0,0,1,0,0,0,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"0c739085-b338-4476-94ab-0b9abc9071cb","启迪时尚科技城西","南",31.364,120.7211,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d0b1f21-c675-c8ee-b00e-b96de6e384b2","独墅湖体育馆","西",31.2696,120.7224,0,0,0,0,0,0,0,0,0,0,1,8,0,1,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,2,3,1,4,0,5,2,0,6,5,2,2,3,0,0,2,4,1,3,1,2,2,1,7,2,2,2,1,6,1,0,1,0,2,0
"0d161b0d-12c8-9344-5584-6f282eb2f1b1","国际科技园东","南",31.29839,120.6689,0,0,0,0,4,0,1,4,1,2,1,1,0,2,2,0,0,4,2,0,3,3,0,0,1,1,0,0,0,0,1,0,1,1,3,1,6,1,6,2,3,1,2,0,8,3,0,4,4,9,11,3,1,2,2,1,1,3,3,0,0,3,0,0,0,0,0,0
"0d5ad3fc-f1c8-4f88-a0e2-50cd8884056e","北榭雨街东沈浒路南","东",31.33835,120.7592,0,4,1,7,12,19,16,14,22,10,18,0,7,0,0,0,0,0,0,2,1,6,0,0,2,1,0,4,3,1,2,2,0,4,6,1,3,4,10,0,2,0,3,0,1,3,1,1,1,3,4,1,1,0,0,1,1,6,4,0,0,3,0,0,0,0,0,0
"0d719536-69ed-d559-6c37-66f034f09db3","太阳星辰花园南","北",31.33163,120.7592,0,5,11,11,22,0,25,23,23,17,4,14,20,3,6,3,11,0,1,3,3,3,4,1,0,4,4,1,0,1,9,9,5,3,9,5,7,5,5,5,1,4,1,5,9,6,4,3,9,5,3,3,1,5,0,1,3,1,1,0,0,1,0,0,0,0,0,0
"0db82280-9f66-9ec6-0760-59ec2b734639","苏虹工业坊","南",31.32985,120.6682,0,0,0,0,1,3,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3,3,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0dde093f-6c6d-abc7-91a3-8d82db9af596","华池街北","南",31.33692,120.709,0,0,0,0,0,0,0,0,0,2,3,3,2,0,1,0,0,0,0,2,0,0,0,1,2,1,0,0,1,1,0,1,1,0,1,1,2,2,1,1,1,0,5,2,1,1,5,1,1,1,1,0,8,4,1,2,5,6,0,1,1,0,0,0,0,0,0,0
"0e8b8a43-94a7-cfb4-1ced-a04b2bb24139","高浜新村","南",31.34369,120.6861,0,0,2,1,0,2,3,7,6,16,9,6,0,6,3,0,3,3,1,0,2,2,0,0,0,1,0,0,1,2,2,0,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,2,9,0,0,0,0,2,2,1,0,0,0,1,0,3,0,0,0,0,0,0
"0ee6dc55-67df-45bb-8a80-b5bc71ae2d11","群星二路","东",31.27252,120.6641,0,7,1,1,1,0,1,3,3,3,4,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,2,11,1,2,5,2,0,1,1,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0
"0f332df8-c0b0-9ce9-1557-02c3c09d049e","海格客车","北",31.34532,120.7598,0,7,4,1,3,2,0,12,9,4,2,1,0,2,3,0,1,0,1,1,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,6,3,2,2,2,1,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0
"0f814664-0cee-4d7f-b5b7-fc80a1873288","独墅湖体育馆西","西",31.2701,120.7194,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,1,0,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
"0f9d0ae5-85f8-4c02-8f83-9a33ccbebf67","景城学校","西",31.32879,120.7157,0,0,1,2,2,7,19,8,21,14,9,17,10,11,5,13,2,2,5,6,1,2,4,2,5,11,6,4,0,8,3,2,7,5,3,1,10,3,8,8,11,20,2,6,10,5,26,9,12,12,8,5,5,1,4,3,3,8,6,6,3,4,2,5,0,15,1,0
"0fb39af1-f3d5-4e7e-802b-3f3e8a53c8f2","印象城西","西",31.3181,120.6514,0,0,0,0,2,0,6,3,10,6,3,4,2,2,0,1,3,3,1,2,1,1,0,0,1,7,2,3,2,4,2,2,5,0,3,6,4,1,18,11,8,2,7,2,4,11,0,14,0,9,6,6,3,6,4,10,13,2,8,1,5,6,8,4,8,4,2,0
"0fcb7926-c254-47bf-a106-35ada931d837","月亮湾广场","西",31.2662,120.7205,0,0,0,0,0,0,2,0,1,2,1,2,1,1,2,0,0,1,0,0,1,0,2,3,0,0,1,0,2,1,0,0,3,5,2,2,1,0,0,1,0,2,1,2,0,3,7,5,5,9,3,3,2,3,1,8,4,1,2,1,4,2,6,0,0,0,0,0
"102b61e4-b038-88fe-8167-851ce16888a7","新城邻里中心东","东",31.32414,120.6653,0,0,2,6,7,19,3,5,0,8,5,9,13,7,6,6,4,9,3,4,7,4,10,8,1,6,2,0,10,7,4,4,6,5,8,6,3,10,17,4,24,10,13,2,3,4,7,0,16,3,8,5,8,3,4,0,6,5,6,2,3,0,0,0,0,0,0,0
"102b7908-d6cc-6dde-a91f-c14fcd9fd292","师惠邻里中心","西",31.31487,120.667,0,0,0,0,0,0,0,0,1,0,2,0,1,2,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1086dfd7-c1bc-41ed-83e5-1fcc681ccbec","独墅湖大道通园路","南",31.28567,120.6634,1,0,0,3,13,7,19,9,20,11,32,7,0,17,3,3,3,4,1,0,5,1,6,2,2,1,7,4,0,4,1,0,0,4,1,9,1,0,3,1,1,0,0,3,1,12,2,7,3,5,15,4,2,3,1,3,4,0,5,2,3,0,0,0,0,0,0,0
"11546fab-e87f-4e93-a4b9-2cdb595ccc9c","独墅湖图书馆","东",31.27785,120.7206,2,3,2,3,4,5,7,13,12,9,11,7,3,5,3,5,7,0,4,0,2,2,3,0,7,7,2,6,4,3,7,4,1,11,2,2,2,10,3,8,5,6,19,9,14,16,7,27,23,20,22,8,16,14,7,7,4,4,3,3,2,14,5,0,0,0,0,0
"11b8898d-4828-4863-97a2-3914e8c67398","维纳阳光北区","东",31.37299,120.7492,0,10,6,25,30,27,22,29,24,37,9,12,9,11,5,1,4,4,0,3,3,2,1,2,2,3,5,0,4,1,0,3,2,6,2,2,2,1,7,0,0,1,2,1,5,2,5,2,8,1,0,1,3,0,2,1,0,1,0,0,1,0,2,1,0,0,0,0
"11da98b3-0360-4f65-9626-ea94044bf97d","张泾新村二区","北",31.34034,120.6881,0,11,9,3,3,9,9,0,8,10,7,3,4,1,2,1,1,0,0,0,2,0,3,8,1,0,0,2,2,1,0,0,1,1,1,0,0,2,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"11e258d0-be13-6dae-7f89-44cfbd09f680","园区行政中心","西",31.32518,120.7221,0,0,0,1,0,1,0,0,0,2,2,1,1,4,3,2,11,2,3,6,3,8,6,1,11,3,4,0,0,6,2,2,5,9,7,4,11,3,5,12,0,7,6,6,11,3,18,3,7,4,10,5,5,7,2,0,1,2,0,2,2,1,0,0,2,1,0,0
"123a5f41-d529-4ba3-ba67-e4dda8800b3a","中央景城","北",31.33,120.7206,0,0,1,0,0,1,1,2,0,6,2,1,0,5,3,0,1,8,4,2,4,4,3,0,0,9,3,0,2,3,5,0,1,0,1,3,4,3,11,0,3,0,7,0,1,1,3,3,0,7,0,2,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"124096a8-5466-4bf7-9450-8222af9ee47c","儿童医院","西",31.31212,120.7523,0,0,2,3,0,3,2,7,2,6,6,5,1,0,2,1,0,2,1,0,1,0,0,1,1,0,1,0,0,0,3,1,0,0,0,1,0,3,1,0,4,1,0,4,0,0,1,1,2,1,0,0,3,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0
"12670bf6-a406-4013-d4db-4d35e545e7b4","苏桐路","西",31.30438,120.6673,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,1,5,8,8,6,4,1,1,3,24,2,1,1,0,2,0,0,0,0,3,0,0,0,0,0
"1276f593-6b4c-4843-b56a-4b1371e164f8","港田工业坊","北",31.30598,120.7962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,7,39,15,12,4,9,2,1,0,0,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0
"128212ae-79d2-0555-32b5-9ce66c327336","星明街苏慕路北","东",31.32555,120.6557,0,0,0,1,0,4,2,2,0,2,4,0,1,2,4,1,1,0,0,2,1,1,1,0,0,1,0,0,0,1,0,1,4,1,1,0,1,2,1,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12994d82-caf2-4a40-b40c-77865be9c64d","青苑五区","北",31.36826,120.7787,0,6,3,7,15,7,9,9,2,2,5,0,1,1,0,2,0,1,2,1,0,0,1,0,5,6,2,0,0,2,0,1,1,1,2,0,0,5,0,0,2,2,4,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
